userId,movieId,rating,timestamp
47380,7007,3.0,1462654394
47380,122880,0.5,1463075820
47385,2336,4.0,1124926400
47387,784,3.0,1463704773
47391,1073,3.0,1491426522
47391,2986,4.0,1491426606
47391,6213,3.0,1491425340
47391,63992,2.5,1491445036
47400,2987,5.0,998505591
47408,260,4.0,1165031800
47408,1193,3.5,1196995490
47418,1268,1.0,999727231
47424,1221,5.0,942407024
47425,1562,3.0,1225414106
47425,5266,2.5,1225303882
47425,5574,3.5,1225415717
47428,2912,3.0,1027609569
47428,5608,3.5,1053717809
47429,5459,1.5,1114429237
47429,27820,3.0,1114979876
47434,39,5.0,835788131
47437,594,4.0,947381075
47441,588,3.0,956697671
47441,745,4.0,956696524
47441,1500,4.0,956697519
47441,1721,3.0,956697941
47447,102125,2.0,1416726628
47455,555,4.0,1031889240
47482,2455,4.0,1087600541
47483,923,5.0,901699367
47484,2706,5.0,1317293393
47492,109027,4.0,1448712853
47498,3896,4.0,998105814
47514,3996,3.5,1142046230
47522,29,4.0,1384593941
47527,6218,1.5,1253414758
47533,95,4.0,851926898
47534,500,3.0,838581734
47539,5,3.5,1334939659
47544,1196,4.0,942173327
47547,781,1.0,965939516
47547,1244,5.0,965941414
47547,1343,4.0,965937315
47547,2294,3.0,965938629
47550,527,3.0,1255402460
47552,8636,2.0,1438468572
47554,1023,2.0,1492945644
47561,2639,3.5,1493155383
47566,597,4.0,836105496
47573,155064,4.0,1481099251
47597,440,4.0,949205762
47597,984,5.0,944913067
47597,1189,5.0,949206685
47599,911,5.0,1036200108
47599,1653,4.0,1036201072
47599,3897,4.0,1036201609
47608,159755,5.0,1465840463
47633,590,4.0,837606925
47642,5313,0.5,1432519152
47642,62511,5.0,1432520577
47642,122900,3.5,1466740446
47656,59725,1.0,1426941053
47662,2297,4.5,1331086089
47663,4848,3.5,1195933684
47675,1259,5.0,1251650056
47677,1022,4.0,1093971755
47679,2716,5.0,1033132958
47679,4963,5.0,1033130759
47680,2881,3.0,946077206
47687,2124,3.0,1009764542
47699,3114,3.0,1178458342
47704,592,3.0,842260823
47713,35,5.0,975620152
47713,2014,2.0,975623522
47720,6874,5.0,1118631376
47721,858,5.0,1012646813
47721,1208,4.0,1012645724
47733,72998,3.0,1459630087
47738,2706,3.0,986341480
47745,16,4.0,944938618
47745,485,2.0,944945194
47747,597,2.0,1143002652
47748,2384,3.0,1301957428
47750,2072,3.5,1282510103
47785,1241,4.0,976412814
47785,3010,5.0,980121502
47785,3871,1.0,979256109
47794,39,4.0,908408160
47800,7,2.0,984723619
47804,7386,4.5,1437271807
47823,719,4.0,851860712
47826,6101,3.5,1121047238
47826,27731,4.5,1121048204
47834,223,4.0,1483120804
47835,141688,4.5,1461492680
47835,155846,5.0,1484769235
47843,318,3.5,1139445745
47846,6947,2.0,1415295780
47851,7153,4.0,1476896325
47859,2174,4.0,942406472
47865,2899,3.0,975432770
47873,5679,4.0,1225735071
47878,138702,1.0,1447945948
47882,22,3.0,841263746
47885,1276,5.0,1344991454
47892,783,4.0,941321501
47915,3175,2.0,991149321
47922,349,4.0,844664358
47932,1210,4.0,965177112
47939,648,2.0,1120703715
47942,562,5.0,864149899
47958,2324,4.5,1437196541
47958,5952,2.5,1437196712
47963,5218,4.0,1107499226
47967,1283,5.0,945309246
47981,9018,4.0,1133473270
47986,1210,4.0,994908836
47995,410,4.5,1467706166
47995,8917,0.5,1466562276
47995,71899,0.5,1468032954
47995,84094,0.5,1467772697
47995,139847,0.5,1466559842
47995,160418,0.5,1466559459
47999,272,3.0,1111539178
47999,2683,3.5,1118226928
48001,8933,2.5,1116469462
48001,38061,4.0,1163989110
48011,2194,5.0,1102097278
48033,1221,5.0,1450442844
48034,1198,5.0,962880173
48034,2080,4.0,962800065
48049,1657,4.0,1117770640
48049,57669,3.0,1228173133
48049,102072,2.5,1381450643
48049,106030,2.0,1414646223
48050,2502,5.0,1161312024
48056,45517,4.0,1445285191
48056,67422,4.0,1459021790
48056,85342,4.0,1501277618
48058,1962,4.0,948926831
48058,2243,3.0,948926727
48071,368,4.5,1286285322
48071,783,3.5,1262480316
48071,4896,4.5,1262478021
48104,317,3.0,838902151
48106,1127,4.0,994873144
48118,2706,2.5,1182624822
48119,6539,5.0,1111613159
48125,249,3.0,840235006
48148,1673,4.5,1492472630
48152,902,3.0,959609403
48153,44243,2.0,1478493178
48153,60126,3.5,1463528638
48166,91658,4.0,1464476604
48171,214,3.0,856781965
48172,1686,2.0,946016040
48172,2858,5.0,965767874
48187,6392,4.5,1079731887
48190,70,4.0,943033190
48190,2539,4.0,943034047
48196,541,4.5,1199257972
48204,2841,3.0,938741023
48211,33166,4.5,1171104485
48218,105355,4.0,1433715331
48220,2291,3.5,1055218591
48220,6218,3.5,1077347502
48227,1193,4.0,1493003361
48237,142488,4.5,1470595666
48238,236,2.0,1422125732
48238,296,4.0,1421943672
48244,524,4.0,857758995
48244,1028,5.0,841784493
48244,1184,3.0,857682619
48244,1225,3.0,857681895
48244,1287,4.0,857757471
48248,2772,2.5,1320551577
48254,2318,4.0,1376065362
48257,589,4.0,1450393333
48257,597,1.0,1450394460
48257,1291,3.0,1450394478
48259,1102,2.0,850140763
48265,1234,5.0,1001718704
48269,260,4.0,1478726808
48289,153,2.0,836504259
48294,912,4.0,974659107
48295,318,4.5,1090206894
48295,434,3.0,1090207061
48296,135,0.5,1226635140
48296,2762,4.0,1226633217
48296,8360,2.5,1226637279
48329,1081,4.0,1427217475
48329,1089,4.5,1426524749
48329,4545,2.5,1427151042
48343,1221,5.0,1452520161
48361,2987,2.5,1312704250
48364,8367,4.5,1240551004
48379,51698,3.5,1475007068
48390,58047,4.0,1480005445
48395,2376,2.5,1064155818
48405,349,4.0,836278619
48406,1224,5.0,945820654
48421,296,3.0,834987857
48433,923,1.5,1244497338
48438,7147,3.0,1110388310
48440,1208,4.5,1335017072
48448,3788,3.5,1431502956
48457,380,5.0,829745849
48469,8949,5.0,1437605360
48470,105211,3.5,1462215857
48473,919,3.0,1102630576
48473,2002,4.5,1102632085
48475,876,2.5,1090600939
48475,2717,2.5,1090600122
48475,26865,3.5,1120696983
48490,329,4.0,837786050
48493,2858,1.0,1038641095
48493,3835,4.0,1038640920
48495,1240,3.0,1112981759
48495,41566,3.5,1138817051
48498,1748,4.0,938528944
48508,747,0.5,1102995658
48508,1188,5.0,1102992638
48510,61132,3.0,1453794945
48516,1135,5.0,974609366
48516,2669,5.0,974607644
48525,3752,4.0,994963084
48533,249,4.0,994964544
48533,1711,3.0,994872244
48533,2539,4.0,994871918
48533,4223,4.0,994876004
48536,441,4.0,1493918722
48536,60040,2.0,1493917394
48538,2427,5.0,975201548
48538,3301,4.0,975913330
48543,3681,5.0,1454105004
48559,1027,5.0,975783008
48566,17,5.0,1222817394
48567,832,5.0,874569237
48571,7445,3.0,1489769183
48571,164179,5.0,1489768806
48572,4727,2.5,1054157230
48577,3088,4.5,1139629340
48577,3977,2.5,1137558660
48579,1211,5.0,939678253
48581,6659,3.0,1169434750
48598,26285,5.0,1165011435
48603,435,2.0,1419279133
48603,1321,3.5,1420009216
48622,2141,3.5,1479756679
48622,152081,4.0,1478643077
48678,165,3.0,847202522
48680,4410,4.0,1086451342
48723,2496,4.0,995918927
48727,8360,3.5,1263047403
48727,27706,3.0,1263060229
48729,2716,4.0,1464478274
48747,380,3.0,1446434072
48747,6378,3.0,1446434336
48747,30822,4.0,1446505502
48747,68157,3.0,1447207003
48755,115149,3.5,1479182130
48756,90531,4.0,1444330825
48760,3552,5.0,1129220864
48760,5618,4.5,1129220105
48760,6643,4.5,1189539125
48761,595,5.0,1049324220
48761,4018,4.0,1049322228
48761,4980,3.0,1049322814
48767,750,0.5,1446322367
48767,102716,2.5,1446322100
48767,114180,2.5,1446322297
48769,150,4.0,905285995
48778,3753,4.5,1487715312
48791,3267,3.0,1362176844
48803,1222,4.0,1499631671
48807,339,3.0,836859784
48813,65909,4.0,1233561753
48816,2762,5.0,1496688875
48819,1394,4.5,1436304447
48820,2710,4.0,1298239168
48820,73808,3.5,1295723691
48824,720,4.0,904448259
48826,5026,2.5,1054346801
48831,1479,3.5,1370570327
48838,111362,3.0,1457155823
48840,3752,3.5,1194670027
48846,1610,4.5,1262591373
48851,91529,5.0,1380383599
48852,253,4.0,841748913
48859,1729,5.0,1010278616
48886,2858,4.0,965788020
48902,2386,1.0,961203271
48904,2371,4.0,1216835428
48905,32,3.5,1235416074
48910,112556,4.0,1446568880
48914,150,3.5,1085512921
48914,1784,4.0,1086370396
48914,2011,3.0,1085507721
48914,3450,3.5,1086117723
48916,33615,5.0,1121857937
48918,3386,4.5,1197222359
48924,25,4.0,834327494
48939,1219,5.0,1111899577
48943,3483,1.0,1272098860
48943,76251,3.5,1294321941
48945,293,4.5,1469585755
48946,111921,4.0,1474436407
48951,260,4.0,1216320811
48952,1704,4.5,1439752449
48961,5528,3.0,1070327532
48987,85414,4.0,1496160865
48987,109673,4.0,1496161240
48987,113348,0.5,1496161338
48989,165,3.0,904072213
49004,66511,2.5,1306529786
49006,3033,2.0,952049304
49007,1350,4.5,1129246203
49007,1953,4.0,1114651187
49017,3316,3.0,955753391
49017,3487,4.0,955754849
49029,27808,4.0,1105827672
49030,102720,3.0,1456693806
49049,1201,4.5,1081287039
49056,2528,3.0,1025293408
49060,7371,3.0,1118556331
49064,5954,5.0,1211396262
49072,2989,4.0,951055110
49076,319,4.5,1365461748
49076,1213,4.5,1365456567
49082,2568,2.0,941253801
49083,2028,4.5,1284654205
49085,2396,5.0,1336684213
49085,81932,4.0,1336682954
49092,2188,4.0,964387645
49092,2359,5.0,964449022
49113,5971,5.0,1204683978
49129,2671,2.0,980208951
49134,3213,4.0,1281253032
49146,3254,2.5,1168311708
49146,3263,3.5,1168311693
49149,111,3.0,832192964
49165,2470,2.5,1247684061
49165,6564,3.0,1247769293
49182,1396,3.0,1013443531
49182,3866,3.0,1025163223
49182,4343,1.0,1013443726
49184,2571,5.0,1038372734
49184,4447,3.0,1051587171
49185,508,5.0,844685463
49187,32587,5.0,1205262188
49188,27904,5.0,1191119958
49189,92259,5.0,1437979980
49198,4370,3.5,1459634139
49207,589,5.0,1046862480
49209,44191,4.5,1439798995
49221,1921,3.5,1447574949
49221,7160,4.5,1447575523
49221,8917,3.0,1447571188
49221,68157,4.5,1447573682
49262,1610,5.0,1032540902
49278,3683,4.0,1029353146
49285,2694,3.0,1439314834
49285,3114,3.0,1440981330
49285,3409,2.0,1439320760
49285,33004,2.5,1440980877
49289,2012,3.0,1419021504
49289,106072,3.5,1419021203
49294,2329,4.0,1439797545
49298,1005,1.0,1236110567
49298,1464,3.5,1395967915
49307,274,3.0,840017186
49309,4442,3.0,1482623621
49309,55274,3.0,1464667237
49309,171855,3.0,1494040595
49310,1333,4.0,855119802
49311,880,4.0,857252248
49312,903,4.0,1473318078
49312,6377,4.0,1473315463
49324,1688,1.0,1011827977
49339,139385,4.5,1470115028
49348,551,3.5,1155332682
49349,2791,3.0,1105848832
49363,1080,3.5,1128346577
49365,8530,4.0,1352056987
49366,55820,3.5,1233154645
49375,2297,2.0,972960399
49377,47,5.0,1190259551
49379,2717,1.0,1466987761
49393,89492,5.0,1375394620
49398,293,4.0,965663279
49410,4310,3.0,1298548681
49417,48780,2.5,1452470125
49439,1198,5.0,1481741791
49439,1282,4.0,1481747960
49439,1748,4.0,1481777598
49439,2269,3.5,1481837541
49439,2986,2.5,1481777056
49439,5502,3.5,1481775880
49439,104211,4.0,1481747554
49457,6934,5.0,1284772309
49457,31878,4.5,1284773097
49462,2161,2.0,943989802
49465,5480,1.5,1161463958
49468,1276,3.5,1453557278
49468,6373,1.0,1453559621
49474,32,3.0,846879036
49475,6987,4.0,1131125217
49485,1844,3.5,1204299328
49485,55555,4.0,1204494114
49493,10,3.5,1179710581
49493,741,4.5,1179711635
49493,6157,3.5,1179769610
49503,5414,3.5,1189531300
49504,111781,3.5,1440254338
49511,2324,5.0,1077912161
49525,7162,3.5,1455623056
49525,64034,4.5,1455620416
49533,1028,5.0,1489132139
49548,2810,4.5,1295175170
49558,1876,3.0,1110953778
49562,4699,3.0,1447430030
49582,2699,2.0,1141507618
49589,300,4.0,843083778
49590,18,4.0,1247613345
49593,7802,3.5,1209564403
49603,5952,5.0,1241375058
49609,741,4.0,1120638968
49609,4963,4.5,1095974364
49616,2194,4.0,1221967656
49622,597,3.0,1279486702
49634,87232,4.0,1444630596
49644,8360,4.0,1305138082
49645,1356,3.5,1109255201
49645,2858,4.5,1109254796
49653,47491,2.0,1335901071
49654,586,4.0,1153098439
49656,875,3.0,900511411
49657,8533,4.5,1434368235
49672,1198,4.5,1218584967
49696,2763,3.5,1364063792
49704,6774,5.0,1392939720
49704,99114,3.0,1392938750
49710,55280,3.0,1272413595
49711,1304,4.0,905656481
49729,288,5.0,1171626606
49735,1395,2.0,948576623
49735,2710,5.0,948581926
49735,6115,3.0,1060356395
49740,915,5.0,1320283745
49740,60649,4.0,1360988619
49740,110675,4.5,1432260508
49744,8368,3.0,1479042030
49761,122,2.0,842884936
49761,330,3.0,842885990
49767,586,3.0,864904085
49769,377,0.5,1130433668
49771,1,4.0,1097640887
49771,4487,4.0,1097215468
49772,95873,4.0,1447180314
49791,1219,3.5,1158075194
49793,471,4.0,1072897696
49794,337,2.0,962885587
49794,501,5.0,962885717
49794,1148,3.0,969288503
49799,356,5.0,850897000
49802,4308,3.5,1112523244
49803,1196,4.0,1123079666
49811,3174,3.5,1232200209
49811,105355,4.0,1388907730
49815,5064,4.0,1240407514
49817,122886,4.5,1458406173
49826,34048,2.5,1173041328
49828,410,3.0,954984298
49837,2109,4.0,1063208286
49837,3911,4.0,1063208250
49841,1371,3.0,869486030
49842,5991,3.5,1384275195
49844,2916,2.5,1065105287
49846,1032,3.0,1324295393
49859,2174,4.0,1343094015
49859,49278,4.0,1343094408
49861,595,3.0,850121323
49861,1033,3.0,849880352
49862,3948,3.0,1129006193
49863,5108,4.0,1284445643
49871,16,5.0,840538589
49881,597,1.0,1209539454
49883,2953,3.0,1069791322
49898,3210,3.0,1500496239
49898,57147,3.5,1500496233
49899,139415,2.5,1465890303
49907,1204,4.0,1180864571
49908,1676,3.5,1070163968
49911,778,4.0,1134662078
49916,1235,4.0,1162364489
49918,7438,4.5,1155683570
49934,3019,3.0,975202956
49935,2826,4.5,1239289954
49940,110,3.0,848110805
49940,356,4.0,848110718
49945,6942,2.5,1453059843
49947,3521,4.0,966352654
49952,293,3.0,843830191
49952,661,3.0,844158059
49955,4865,3.5,1235069718
49955,6378,3.0,1235067714
49962,2763,2.0,1494780491
49967,1213,5.0,973472942
49968,110,4.0,836475090
49973,236,5.0,836389942
49989,59615,3.5,1232224804
50000,7438,4.0,1459625917
50000,114180,4.0,1459626099
50001,444,1.0,942167935
50001,2524,3.0,945395587
50031,152081,3.5,1465470631
50035,2951,4.0,989350804
50045,778,3.0,842294631
50057,1276,5.0,1016674930
50076,1416,4.0,879839137
50079,7323,4.0,1460805733
50088,589,4.0,836808437
50116,3254,2.0,1012642320
50116,3484,4.0,1012640904
50116,4105,5.0,1012637286
50116,4509,3.0,1012637209
50116,4540,1.0,1012642302
50126,1907,3.0,952534704
50126,2643,1.0,969729178
50126,5485,2.0,1053704400
50141,1355,2.0,944894760
50148,2010,4.0,1146704576
50151,292,5.0,840548313
50152,77414,3.5,1289411804
50163,2542,5.0,1436892955
50172,318,5.0,1496000150
50183,903,4.5,1159377594
50187,3869,3.5,1270795279
50187,4889,3.0,1270744688
50189,3753,5.0,1146707753
50195,2683,4.0,1177055786
50195,45183,4.0,1214463691
50196,253,4.0,875977076
50196,829,1.0,875893022
50197,1374,4.0,943097520
50200,5992,2.5,1136326484
50235,41997,4.5,1470467092
50239,1946,4.0,1172203331
50250,2115,3.0,1064342876
50253,433,4.0,845358853
50255,5900,3.5,1501517194
50257,1378,5.0,953146778
50261,594,4.0,853721107
50263,16,5.0,958153709
50264,1278,5.0,861777865
50265,1333,4.0,1206967229
50265,3461,4.5,1206967268
50265,4278,2.0,1328534047
50265,5907,4.5,1272964217
50265,32387,4.0,1234897013
50279,2694,3.0,974930195
50279,4963,4.0,1021018520
50286,56174,3.5,1469575327
50288,72998,2.0,1332323067
50291,81847,4.5,1494876084
50312,6539,4.0,1494536453
50317,8957,2.5,1282624711
50322,158872,4.5,1473092356
50328,5478,3.5,1113832404
50332,1732,4.5,1364573796
50332,58559,5.0,1364246759
50350,1466,3.0,903025691
50350,2699,3.0,974151022
50364,648,3.0,975508742
50367,4091,3.0,1030494068
50379,6005,5.0,1112065414
50387,7151,3.0,1404985713
50389,1654,5.0,968527063
50393,454,2.0,1312060409
50393,8950,3.5,1312043656
50400,1923,3.0,1202045606
50401,91904,0.5,1363973975
50403,81845,4.0,1460756558
50420,161,4.0,834763039
50428,111759,4.5,1446571501
50442,1517,3.0,1115536523
50454,1089,4.0,895325456
50454,1610,3.0,895325142
50475,70286,3.5,1467724938
50483,142819,4.0,1472724900
50488,153,3.0,831973732
50489,719,3.0,1150534283
50489,3104,4.0,1150535179
50492,454,3.0,841152382
50507,5015,4.0,1139081697
50509,1947,3.0,1312414811
50511,63082,4.5,1256381541
50519,8368,3.0,1156749318
50521,4981,4.0,1067983737
50523,112852,5.0,1423257428
50533,1393,4.0,865594794
50562,1210,4.5,1178723227
50563,1359,2.0,1048426179
50582,135569,4.5,1491274395
50582,159696,3.5,1487477361
50585,6711,3.5,1123549228
50597,2428,4.0,1449356819
50599,110,4.0,1112373144
50605,56782,5.0,1285249579
50606,2300,3.0,1062193137
50606,5419,3.0,1039444954
50615,1210,4.0,859498068
50618,1213,5.0,1254160888
50618,2231,4.0,1254164197
50618,4571,3.5,1254159545
50619,3624,3.5,1205961126
50619,46865,0.5,1205860818
50632,590,4.0,949176609
50632,1883,4.0,968810727
50632,1965,4.0,947757311
50632,2015,4.0,947756097
50632,72733,4.5,1343095525
50636,6503,4.0,1222973999
50636,8368,5.0,1222974103
50638,1,4.5,1416677850
50645,2380,3.0,990140325
50661,3578,1.0,1446648955
50661,4085,0.5,1448187585
50667,1729,4.5,1096491209
50668,69481,4.0,1263961002
50674,762,1.0,945848860
50676,356,3.5,1451165936
50679,4679,5.0,1247257739
50681,4027,5.0,1283187652
50682,6373,3.0,1331393243
50683,1247,4.0,1499385612
50683,3275,3.0,1499561389
50687,45722,3.5,1205623499
50705,69526,3.0,1368886105
50709,593,4.0,1025717475
50710,69,4.0,1328993269
50712,1909,4.0,962503093
50713,1588,1.5,1353179552
50716,2476,3.0,944951776
50720,260,5.0,1489187592
50724,648,4.0,944933928
50732,51540,3.5,1490898042
50753,345,2.0,945344874
50768,1259,4.0,901216074
50783,1231,4.0,1420133618
50783,1754,3.5,1424284442
50783,1769,3.0,1422657670
50783,6720,3.0,1429925292
50783,58105,3.0,1425011275
50783,87869,3.5,1422117188
50783,90439,3.0,1422254983
50786,2329,3.0,1464543993
50788,290,5.0,1220263871
50804,8371,0.5,1490655698
50809,450,3.0,866041638
50818,21,5.0,952492009
50818,3546,5.0,965455296
50823,72998,4.5,1496951116
50823,106696,4.5,1496951470
50827,1625,2.5,1345329602
50828,832,4.0,1490484008
50835,2019,5.0,1049716430
50835,2990,2.0,1049716608
50857,104,3.0,858614405
50861,104,3.0,869429244
50867,3967,3.5,1254664766
50869,832,3.0,1337492385
50869,58559,5.0,1337458386
50870,5995,3.5,1405210293
50872,858,3.0,1411678128
50872,3845,3.5,1392760285
50874,2194,3.5,1135762442
50879,2393,3.0,986240636
50881,2683,3.0,1454090719
50882,1136,4.0,868130023
50883,86882,4.0,1440929611
50886,4226,5.0,1439242527
50889,1673,4.0,981917317
50899,1276,4.5,1226249965
50901,1036,4.0,844448478
50903,1894,2.0,974589813
50904,102123,3.0,1489476175
50909,2318,4.0,1392841584
50909,58718,5.0,1392843904
50909,106487,2.0,1392853758
50912,49278,5.0,1455387548
50917,1028,5.0,957846047
50917,1550,2.0,958145782
50923,593,5.0,974682429
50935,4903,0.5,1066151544
50949,215,5.0,1382073441
50949,4848,4.5,1382073068
50950,68358,5.0,1243969511
50956,59387,4.0,1220301472
50958,81562,3.0,1301470098
50958,93512,3.5,1356154930
50958,160573,2.0,1500758934
50962,31689,2.5,1313179612
50975,2054,2.5,1134956586
50998,68319,3.0,1241726044
50999,2463,2.0,1079557076
51004,5291,4.0,1206658332
51011,586,3.0,838894040
51013,150,4.0,838827742
51017,6013,1.0,1045363550
51027,105071,2.5,1444419556
51027,111921,3.0,1439724920
51027,136652,2.0,1467523076
51027,162590,3.0,1486898639
51035,4993,1.0,1225406716
51040,60950,4.0,1220316887
51053,3479,2.0,1015092010
51054,4995,4.5,1098808661
51058,58559,5.0,1300487507
51066,3448,5.0,1107119631
51073,356,3.5,1437781617
51078,543,3.0,1225371597
51081,47810,2.0,1489696281
51086,2571,0.5,1443903479
51092,3167,3.0,1077952208
51099,57669,4.0,1368050228
51105,4754,3.0,1282345607
51116,1356,4.0,1251838362
51116,25940,4.5,1251856904
51138,608,5.0,862514879
51140,1573,3.0,966223097
51146,4963,5.0,1468594155
51146,106782,4.0,1468593945
51147,2707,5.0,1081515499
51159,8775,0.5,1486710905
51170,41566,4.0,1163387528
51173,2997,4.5,1231556470
51174,2121,4.0,941275817
51179,6870,5.0,1473595744
51182,2054,4.0,1286905134
51185,261,4.0,848651157
51185,333,5.0,848651231
51189,1127,3.5,1441619600
51189,1240,3.0,1343630803
51196,318,4.0,1100877224
51196,2289,5.0,1100882106
51196,6591,3.5,1100878267
51200,3253,5.0,953843075
51202,48385,5.0,1200147283
51203,648,4.0,856470831
51204,1717,3.0,963385971
51204,2268,3.0,963380240
51207,3101,5.0,981320484
51215,2248,5.0,1101483632
51235,79132,4.5,1483543313
51242,2826,3.0,974866556
51244,6350,4.5,1443348548
51259,1672,3.0,910175818
51260,380,4.0,837299657
51269,2208,5.0,1233696801
51273,109374,4.0,1414285288
51274,5816,5.0,1448234142
51276,1291,3.0,1215499743
51276,4326,4.0,1215609937
51284,50,4.5,1113273651
51288,81591,3.0,1447023814
51289,1320,1.0,975547059
51290,6936,4.0,1487469250
51293,224,3.0,945046738
51312,4615,3.5,1486573122
51319,158966,5.0,1491623444
51322,356,5.0,845050911
51352,2502,4.0,1098581887
51352,2671,2.0,1098943363
51352,3671,4.0,1098585805
51359,1304,3.0,1112377738
51361,4040,4.0,978544036
51361,4980,4.0,1010673017
51384,1291,5.0,866319536
51384,1396,3.0,866320063
51385,51255,4.0,1439763648
51386,2085,4.0,1290285587
51387,2393,4.0,975437336
51397,1401,3.0,860769669
51399,1073,4.0,875112173
51407,5902,5.0,1057518639
51409,2193,0.5,1144756181
51417,2023,4.5,1382456252
51423,2724,3.0,1050073015
51426,196,3.0,845194350
51427,858,4.5,1378496529
51445,2002,3.0,1249023076
51448,5418,4.5,1192872862
51477,420,4.0,1160576919
51480,762,5.0,848391920
51491,54272,1.5,1461052300
51491,99114,2.5,1461154496
51505,58559,3.5,1393802753
51507,2700,5.0,945480395
51516,296,4.0,1444742146
51523,1957,5.0,1272157894
51536,44,4.0,1332640634
51537,3101,3.0,1199709046
51538,2028,5.0,945022789
51539,21,2.0,848677380
51545,106100,5.0,1437884202
51546,112556,4.5,1464107876
51548,1036,3.0,1021952261
51550,47,5.0,1105592408
51550,593,5.0,938914394
51550,72720,5.0,1278282245
51552,540,3.0,862689345
51556,37729,5.0,1174030163
51560,1234,5.0,857937539
51562,3949,4.0,1028094334
51567,110,4.0,1053071562
51570,1105,5.0,868272114
51578,5064,4.5,1108791665
51579,2959,5.0,1162148762
51594,1097,2.0,1011623449
51597,3408,4.0,1175649789
51610,265,4.0,1342272306
51614,910,3.0,962593742
51615,2318,5.0,939102989
51621,634,1.0,945151231
51621,1405,4.0,945146339
51621,2504,4.0,945142549
51621,3254,4.0,954828787
51626,68237,5.0,1481719276
51628,4226,5.0,1163975676
51642,2005,1.0,900750256
51658,22,3.0,866813790
51662,1377,3.0,1248568994
51662,73017,2.0,1280084892
51665,1206,5.0,1112877885
51669,64614,4.0,1272704150
51688,27790,3.0,1205184574
51689,1339,4.0,1042278124
51709,48,2.5,1107209341
51709,784,2.5,1107206156
51709,2433,4.0,1107207500
51709,4369,3.0,1107664001
51711,111,5.0,962797939
51716,2629,3.0,956025051
51717,4034,4.0,1080588951
51723,52604,3.5,1470517610
51730,599,3.0,1131811156
51730,2762,3.5,1131886199
51730,3461,3.0,1131886372
51743,282,3.0,956754004
51743,3418,4.0,956711684
51753,318,4.0,835618079
51756,1302,4.0,1090614572
51765,4027,3.0,999533052
51777,678,5.0,1225229687
51782,1,3.0,833077251
51795,134130,1.0,1463877689
51802,93,5.0,939044117
51802,1231,5.0,939239125
51802,1732,4.0,939051102
51804,51698,2.5,1197470782
51808,2335,1.0,913314392
51809,2087,5.0,982351398
51828,27728,3.0,1205539885
51845,1380,4.0,1341505724
51854,50,5.0,942995561
51854,383,4.0,970230514
51857,1086,5.0,940362491
51857,2396,5.0,940419770
51858,1,3.5,1221086952
51858,2028,4.0,1221087028
51858,3481,3.5,1221087448
51874,4571,4.0,1007277592
51908,728,3.0,863528220
51913,58,4.0,974713379
51914,105,4.0,836786126
51916,780,3.5,1263846400
51918,54272,2.0,1425014727
51926,344,3.0,1032586398
51927,1479,5.0,1246802817
51943,533,3.0,837852218
51951,2795,4.0,943704934
51959,3947,3.0,1009940097
51964,122892,4.0,1444692844
51968,3825,3.5,1139404956
51968,45668,3.5,1198341524
51968,95218,4.0,1398769954
51969,1438,4.5,1358848152
51975,33880,4.0,1220535577
51985,5264,3.0,1236578375
52013,53972,3.5,1241801668
52019,4679,2.5,1267497837
52019,6593,3.5,1423267451
52019,51091,3.0,1223245300
52022,466,0.5,1378683087
52025,608,4.5,1446140145
52027,1449,2.5,1212706166
52033,3037,3.0,1256579936
52039,91529,4.5,1376854541
52046,801,4.0,1184887687
52046,45950,3.5,1181338869
52046,49957,4.5,1371163822
52046,87298,4.0,1392381290
52046,129951,4.0,1426910903
52049,2006,4.0,1168054966
52049,34319,2.0,1168055835
52051,2109,5.0,1228382273
52051,2513,3.5,1225175712
52067,3977,4.0,1304197289
52071,86882,5.0,1460721522
52073,1804,3.0,944156823
52079,2691,1.0,947054367
52080,1356,3.0,854921838
52093,485,3.0,835031194
52094,293,4.0,985898311
52104,136562,3.5,1466181131
52116,5989,3.0,1116527821
52120,1201,5.0,1297965659
52133,48304,2.5,1500186736
52167,3489,5.0,1036984900
52168,1262,3.0,1141689243
52168,4679,4.0,1141772872
52168,38038,3.0,1141688815
52170,2529,4.0,1071688870
52174,2858,3.5,1206733368
52177,1653,4.0,1291599973
52177,58559,4.5,1295749357
52200,4878,5.0,1055970954
52203,5902,3.5,1461009084
52208,337,3.0,1113074939
52212,185,3.0,1208848020
52218,593,4.0,833056093
52220,48774,4.5,1465416248
52234,27815,5.0,1210463185
52234,45210,0.5,1186092300
52239,593,4.0,1343658188
52239,4011,4.0,1343658588
52242,1678,3.0,914457952
52246,659,3.0,1447141969
52246,49312,3.0,1447235860
52246,134853,5.0,1447082549
52260,832,0.5,1457696168
52263,30812,3.0,1432824182
52263,102125,3.0,1432830119
52264,4306,3.5,1278200591
52266,1673,3.0,1018019669
52266,2212,3.5,1104963955
52266,3448,1.0,1002582531
52266,4161,1.5,1104965737
52266,8636,1.0,1167975822
52272,3148,5.0,1027823928
52281,2505,2.0,939130466
52283,48,5.0,834667412
52288,3011,4.0,1011574646
52296,88140,3.0,1497755192
52304,5146,4.0,1167690203
52304,92259,3.5,1334594078
52306,31,3.0,843131157
52306,648,4.0,843131134
52314,2701,3.0,1193391998
52314,51935,4.0,1193498078
52326,63113,3.5,1423435248
52326,91974,2.5,1415741682
52327,5,3.0,1119294672
